id,parentId,iNaturalistTaxonName,rank,iNaturalistTaxonImage,taxonName,foodValue,medicinalValue,spiritualValue,materialValue,tradeValue,indicatorValue,hulquminumName,hulquminumAuthority,audioLink,commonName
195574,195572,Ptilosarcus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2546331/medium.jpg,,,,,,,,,,,
448320,195574,Ptilosarcus gurneyi,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6391434/medium.jpg,Ptilosarcus gurneyi,,,,,,,,,,orange sea pen
82167,47208,Ptinidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/668383/medium.jpg,,,,,,,,,,,"Deathwatch, Spider, and Wood-borer Beetles"
69968,69967,Pucciniales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/278139606/medium.jpeg,,,,,,,,,,,rust fungi
69967,416490,Pucciniomycetes,class,https://static.inaturalist.org/photos/92616179/medium.jpeg,,,,,,,,,,,
416490,47169,Pucciniomycotina,subphylum,https://inaturalist-open-data.s3.amazonaws.com/photos/195021887/medium.jpg,,,,,,,,,,,
49725,49724,Pugettia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/787/medium.jpg,,,,,,,,,,,
130344,49725,Pugettia gracilis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/57213404/medium.png,Pugettia gracilis,,,,,,,,,,graceful kelp crab
49723,49725,Pugettia producta,species,https://inaturalist-open-data.s3.amazonaws.com/photos/94839360/medium.jpeg,Pugettia producta,,,,,,,,,,northern kelp crab
1123490,64086,Pulvigera,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/59852030/medium.jpg,,,,,,,,,,,
1123491,1123490,Pulvigera lyellii,species,https://static.inaturalist.org/photos/2793394/medium.jpg,Pulvigera lyellii,,,,,,,,,,Lyell's Bristle-moss
47674,47671,Pycnopodia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/241416331/medium.png,,,,,,,,,,,
47673,47674,Pycnopodia helianthoides,species,https://inaturalist-open-data.s3.amazonaws.com/photos/216623825/medium.jpeg,Pycnopodia helianthoides,,,,,,,,,,sunflower star
538900,52775,Pyrobombus,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/47066850/medium.jpg,Pyrobombus,,,,,,,,,,
370272,151773,Pyropia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10546249/medium.jpeg,,1,0,0,0,1,0,lhuq'us,"(Thom, 2011)",https://drive.google.com/file/d/1tkNXZDlRQ_aCHUJljNFqTdTqdrz1hJ8g/view?usp=sharing,
59676,121850,Pyrrharctia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/97881145/medium.jpeg,,,,,,,,,,,
59675,59676,Pyrrharctia isabella,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4216233/medium.jpg,Pyrrharctia isabella,,,,,,,,,,Isabella Tiger Moth
58736,47148,Pyrus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/19086/medium.jpg,,,,,,,,,,,pears
63951,58736,Pyrus communis,species,https://static.inaturalist.org/photos/17253854/medium.jpeg,Pyrus communis,,,,,,,,,,Common Pear
126967,118723,Pyura,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/225934/medium.jpg,,,,,,,,,,,Red-baits
333504,126967,Pyura haustor,species,https://static.inaturalist.org/photos/5892977/medium.jpg,Pyura haustor,,,,,,,,,,warty tunicate
552416,126967,Pyura mirabilis,species,https://static.inaturalist.org/photos/8896345/medium.jpg,Pyura mirabilis,,,,,,,,,,Aladdin's lamp tunicate
118723,448038,Pyuridae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/30125233/medium.jpg,,,,,,,,,,,
47851,47852,Quercus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/96348060/medium.jpg,,,,,,,,,,,oaks
68632,47851,Quercus garryana,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1018289/medium.jpg,Quercus garryana,1,1,0,1,1,1,p'hwulhp,"(Thom, 2011)",https://drive.google.com/file/d/1AMNVqpFF3oXYZZCkr9e9uvNsQzjMT_y-/view?usp=sharing,Oregon oak
119160,56119,Racomitrium,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/90489/medium.jpg,,,,,,,,,,,
167681,119160,Racomitrium elongatum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/14532572/medium.jpg,Racomitrium elongatum,,,,,,,,,,Elongate Rock Moss
167696,119160,Racomitrium varium,species,https://inaturalist-open-data.s3.amazonaws.com/photos/191744953/medium.jpeg,Racomitrium varium,,,,,,,,,,
544133,152271,Radialiplicataceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/21741122/medium.jpg,,,,,,,,,,,
48325,48326,Ramalina,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/13917791/medium.jpg,,,,,,,,,,,bushy lichens
182732,48325,Ramalina dilacerata,species,https://inaturalist-open-data.s3.amazonaws.com/photos/58149783/medium.jpg,Ramalina dilacerata,,,,,,,,,,Punctured Bushy Lichen
54758,48325,Ramalina farinacea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/342108684/medium.jpg,Ramalina farinacea,,,,,,,,,,Farinose Cartilage Lichen
203077,48325,Ramalina subleptocarpha,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6386874/medium.jpg,Ramalina subleptocarpha,,,,,,,,,,Slit-rimmed ramalina
48326,48327,Ramalinaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/745233/medium.jpg,,,,,,,,,,,"bushy lichens, sea-fog lichens, and allies"
25474,25473,Rana,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2055749/medium.jpg,,,,,,,,,,,Pond Frogs
25545,25474,Rana aurora,species,https://inaturalist-open-data.s3.amazonaws.com/photos/13807209/medium.jpg,Rana aurora,,,,,,,,,,Northern Red-legged Frog
25473,20979,Ranidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/17781494/medium.jpeg,,,,,,,,,,,Typical Frogs
48231,48232,Ranunculaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/3063606/medium.jpg,,,,,,,,,,,buttercup family
48232,47124,Ranunculales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/10459/medium.jpg,,,,,,,,,,,"buttercups, poppies, and allies"
48230,48231,Ranunculus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/8922702/medium.jpg,,,,,,,,,,,buttercups
68057,48230,Ranunculus occidentalis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/827612/medium.jpg,Ranunculus occidentalis,,,,,,,,,,Western Buttercup
48229,48230,Ranunculus repens,species,https://inaturalist-open-data.s3.amazonaws.com/photos/38652836/medium.jpeg,Ranunculus repens,,,,,,,,,,Creeping buttercup
78832,48230,Ranunculus sardous,species,https://inaturalist-open-data.s3.amazonaws.com/photos/37498081/medium.jpeg,Ranunculus sardous,,,,,,,,,,hairy buttercup
63898,48230,Ranunculus uncinatus,species,https://static.inaturalist.org/photos/362970/medium.jpg,Ranunculus uncinatus,,,,,,,,,,woodland buttercup
60052,47794,Raphidiidae,family,https://static.inaturalist.org/photos/15042960/medium.jpg,,,,,,,,,,,Raphidiid Snakeflies
47794,47158,Raphidioptera,order,https://inaturalist-open-data.s3.amazonaws.com/photos/78270022/medium.jpg,,,,,,,,,,,Snakeflies
180354,7251,Regulidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/327701/medium.jpg,,,,,,,,,,,Kinglets
19660,180354,Regulus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/31747178/medium.jpg,,,,,,,,,,,"Firecrests, Goldcrests, and Allies"
117100,19660,Regulus satrapa,species,https://inaturalist-open-data.s3.amazonaws.com/photos/28435288/medium.jpg,Regulus satrapa,,,,,,,,,,Golden-crowned Kinglet
26036,355675,Reptilia,class,https://inaturalist-open-data.s3.amazonaws.com/photos/1892238/medium.jpg,,,,,,,,,,,Reptiles
126527,1443225,Reticulariaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/167603786/medium.jpg,,,,,,,,,,,reticulate slime mold family
1443225,47684,Reticulariales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/317420/medium.JPG,,,,,,,,,,,
119933,119932,Reticulitermes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/70764038/medium.jpg,,,,,,,,,,,
152105,52319,Rhabditophora,subphylum,https://inaturalist-open-data.s3.amazonaws.com/photos/17450613/medium.jpg,,,,,,,,,,,
156359,67877,Rhabdoweisiaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/32486907/medium.jpg,,,,,,,,,,,
51882,47233,Rhamphocottidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/4139/medium.jpg,,,,,,,,,,,Grunt Sculpins
51883,51882,Rhamphocottus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/4139/medium.jpg,,,,,,,,,,,
51881,51883,Rhamphocottus richardsonii,species,https://static.inaturalist.org/photos/32666293/medium.jpg,Rhamphocottus richardsonii,,,,,,,,,,grunt sculpin
61441,47651,Rhaphidophoridae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/912842/medium.jpg,,,,,,,,,,,"Camel Crickets, Cave Crickets, and Cave Wēta"
91720,47308,Rhinogobiops,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/27066496/medium.jpeg,,,,,,,,,,,
132521,91720,Rhinogobiops nicholsii,species,https://static.inaturalist.org/photos/113535793/medium.jpeg,Rhinogobiops nicholsii,,,,,,,,,,blackeye goby
119932,118903,Rhinotermitidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/165586767/medium.jpeg,,,,,,,,,,,Subterranean termites
68068,49393,Rhizomnium,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/188116740/medium.jpeg,,,,,,,,,,,
85421,68068,Rhizomnium glabrescens,species,https://inaturalist-open-data.s3.amazonaws.com/photos/64673636/medium.jpg,Rhizomnium glabrescens,,,,,,,,,,fan moss
57777,57776,Rhodomelaceae,family,https://static.inaturalist.org/photos/28315548/medium.jpg,,,,,,,,,,,
57774,47126,Rhodophyta,phylum,https://inaturalist-open-data.s3.amazonaws.com/photos/28834665/medium.jpeg,,,,,,,,,,,red algae
131331,131330,Rhodymeniaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/13224527/medium.jpeg,,,,,,,,,,,
131330,57775,Rhodymeniales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/11671767/medium.jpg,,,,,,,,,,,
53225,47744,Rhopalidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/350622908/medium.jpeg,,,,,,,,,,,Scentless Plant Bugs
122159,551549,Rhynchonellata,class,https://inaturalist-open-data.s3.amazonaws.com/photos/6763039/medium.jpeg,,,,,,,,,,,Articulate Brachiopods
551549,122158,Rhynchonelliformea,subphylum,https://inaturalist-open-data.s3.amazonaws.com/photos/128968827/medium.jpg,,,,,,,,,,,Articulate Brachiopods
141732,47744,Rhyparochromidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/13629598/medium.jpeg,,,,,,,,,,,Dirt-colored Seed Bugs
71047,71051,Rhytidiadelphus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/62427451/medium.jpeg,,,,,,,,,,,goose neck moss
124422,71047,Rhytidiadelphus loreus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7647944/medium.jpeg,Rhytidiadelphus loreus,,,,,,,,,,Lanky Moss
47130,47131,Ribes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/117502191/medium.jpeg,,,,,,,,,,,currants and gooseberries
78852,47130,Ribes bracteosum,species,https://static.inaturalist.org/photos/147974395/medium.jpeg,Ribes bracteosum,1,0,0,0,0,0,sp'eetth',"(Thom, 2011)",https://drive.google.com/file/d/1FObhdMHfr-jhPOxsnXMNdfuUXy9-Brbm/view?usp=sharing,Stink Currant
53448,47130,Ribes divaricatum,species,https://static.inaturalist.org/photos/35190836/medium.jpeg,Ribes divaricatum,,,,,,,t’eməәxw,"(Turner, 2014)",,spreading gooseberry
78858,47130,Ribes lacustre,species,https://static.inaturalist.org/photos/200056455/medium.jpg,Ribes lacustre,1,1,1,0,0,0,t'emhw,"(Thom, 2011)",,swamp currant
53435,47130,Ribes sanguineum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/83234098/medium.jpeg,Ribes sanguineum,1,1,0,0,1,0,sqwuliius / hwihwukw',"(Thom, 2011)",,Red-flowering Currant
56463,56439,Riccardia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11577/medium.jpg,,,,,,,,,,,
56464,56463,Riccardia latifrons,species,https://inaturalist-open-data.s3.amazonaws.com/photos/177610961/medium.jpg,Riccardia latifrons,,,,,,,,,,Bog Germanderwort
53019,152699,Ricciaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/5178/medium.jpg,,,,,,,,,,,
56423,53019,Ricciocarpos,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/724448/medium.jpg,,,,,,,,,,,fringed heartworts
56422,56423,Ricciocarpos natans,species,https://static.inaturalist.org/photos/20107776/medium.jpeg,Ricciocarpos natans,,,,,,,,,,fringed heartwort
123457,60717,Rinodina,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/824094/medium.jpg,,,,,,,,,,,Pepper-Spore Lichens
230206,123457,Rinodina bolanderi,species,https://inaturalist-open-data.s3.amazonaws.com/photos/39455076/medium.jpeg,Rinodina bolanderi,,,,,,,,,,Bolander's Rinodina Lichen
43698,40151,Rodentia,order,https://inaturalist-open-data.s3.amazonaws.com/photos/24165841/medium.jpg,,,,,,,,,,,Rodents
91809,85629,Ronquilus,genus,https://static.inaturalist.org/photos/13413542/medium.jpeg,,,,,,,,,,,
230312,91809,Ronquilus jordani,species,https://static.inaturalist.org/photos/16668499/medium.jpg,Ronquilus jordani,,,,,,,,,,northern ronquil
54677,47204,Rorippa,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/75487946/medium.jpeg,,,,,,,,,,,yellowcresses
53438,47148,Rosa,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/128386918/medium.jpeg,,,,,,,,,,,roses
53441,53438,Rosa gymnocarpa,species,https://inaturalist-open-data.s3.amazonaws.com/photos/26171161/medium.jpeg,Rosa gymnocarpa,1,1,1,1,1,0,xwiinlhp,"(Thom, 2011)",,Baldhip Rose
78883,53438,Rosa nutkana,species,https://inaturalist-open-data.s3.amazonaws.com/photos/26171318/medium.jpg,Rosa nutkana,1,1,1,0,0,0,qel'qulhp,"(Thom, 2011)",https://drive.google.com/file/d/1qqPSUO7_CPlxlT48Z3vFfzPxOzwjPz3C/view?usp=sharing,Nootka rose
47148,47132,Rosaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/2066379/medium.JPG,,,,,,,,,,,rose family
47132,47124,Rosales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/11763754/medium.jpg,,,,,,,,,,,"roses, elms, figs, and allies"
47474,47507,Rostanga,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1219/medium.jpg,,,,,,,,,,,
47473,47474,Rostanga pulchra,species,https://static.inaturalist.org/photos/1071611/medium.JPG,Rostanga pulchra,,,,,,,,,,red sponge nudibranch
47693,47363,Rubiaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/217150548/medium.jpeg,,,,,,,,,,,madder family
1449409,47544,Rubus,complex,https://inaturalist-open-data.s3.amazonaws.com/photos/31000826/medium.jpeg,Rubus,,,,,,,,,,Series Rubus
47544,47148,Rubus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1148035/medium.JPG,,,,,,,,,,,brambles
61317,47544,Rubus armeniacus,species,https://static.inaturalist.org/photos/26538109/medium.jpg,Rubus armeniacus,,,,,,,,,,Armenian Blackberry
168025,47544,Rubus bifrons,species,https://inaturalist-open-data.s3.amazonaws.com/photos/955171/medium.jpg,Rubus bifrons,,,,,,,,,,Himalayan Blackberry
78891,47544,Rubus laciniatus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/223841507/medium.jpg,Rubus laciniatus,,,,,,,,,,Cutleaf Blackberry
63960,47544,Rubus leucodermis,species,https://static.inaturalist.org/photos/22798930/medium.jpg,Rubus leucodermis,1,1,1,0,1,1,tsulqama',"(Thom, 2011)",,whitebark raspberry
51646,47544,Rubus parviflorus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/26833062/medium.jpeg,Rubus parviflorus,1,0,0,0,0,1,t'uqwum',"(Thom, 2011)",https://drive.google.com/file/d/1lhR2lz9P1dEuDk6MHh7os3l4-R_4WA9j/view?usp=sharing,thimbleberry
47543,47544,Rubus spectabilis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/313742389/medium.jpg,Rubus spectabilis,1,0,0,0,0,0,lila',"(Thom, 2011)",https://drive.google.com/file/d/1cwRSKNpnsTuojKoDEi1whMECT1_s1jFc/view?usp=sharing,Salmonberry
53445,47544,Rubus ursinus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/124445245/medium.jpg,Rubus ursinus,1,1,0,1,1,0,sqw''iil'muhw,"(Thom, 2011)",,trailing blackberry
324542,50588,Ruditapes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/148386888/medium.jpg,,,,,,,,,,,
343269,324542,Ruditapes philippinarum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/347170184/medium.jpg,Ruditapes philippinarum,,,,,,,,,,Japanese Littleneck
53196,48382,Rumex,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/14989/medium.jpg,,,,,,,,,,,docks
1540581,53196,Rumex,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/69885720/medium.jpg,Rumex,,,,,,,,,,
53195,53196,Rumex acetosella,species,https://inaturalist-open-data.s3.amazonaws.com/photos/177768765/medium.jpg,Rumex acetosella,,,,,,,,,,Sheep's sorrel
57215,53196,Rumex conglomeratus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/79061685/medium.jpeg,Rumex conglomeratus,,,,,,,,,,Clustered Dock
63371,53196,Rumex obtusifolius,species,https://inaturalist-open-data.s3.amazonaws.com/photos/5084024/medium.jpg,Rumex obtusifolius,,,,,,,,,,broad-leaved dock
61086,53196,Rumex occidentalis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/43937491/medium.jpeg,Rumex occidentalis,0,1,1,1,0,0,t'umasu,"(Thom, 2011)",,western dock
60233,53196,Rumex salicifolius,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1937151/medium.jpg,Rumex salicifolius,,,,,,,,,,willow dock
48339,48340,Russula,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/82492246/medium.jpg,,,,,,,,,,,brittlegills
1396329,48339,Russula,subsection,https://inaturalist-open-data.s3.amazonaws.com/photos/109349419/medium.jpg,Russula,,,,,,,,,,
118179,48339,Russula brevipes,species,https://static.inaturalist.org/photos/23537342/medium.jpg,Russula brevipes,,,,,,,,,,Short-stemmed Russula
154875,48339,Russula xerampelina,species,https://inaturalist-open-data.s3.amazonaws.com/photos/329463336/medium.jpeg,Russula xerampelina,,,,,,,,,,Shellfish-scented Russula
48340,48341,Russulaceae,family,https://static.inaturalist.org/photos/23537342/medium.jpg,,,,,,,,,,,"Milkcaps, Brittlegills and Allies"
48341,50814,Russulales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/8627/medium.jpg,,,,,,,,,,,
152937,47490,Sabellida,order,https://inaturalist-open-data.s3.amazonaws.com/photos/30906390/medium.jpg,,,,,,,,,,,
49282,152937,Sabellidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/56547449/medium.jpg,,,,,,,,,,,Feather Duster Worms
130243,67425,Saccharina,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/7481507/medium.jpeg,,,,,,,,,,,
130231,130243,Saccharina latissima,species,https://inaturalist-open-data.s3.amazonaws.com/photos/956769/medium.jpg,Saccharina latissima,,,,,,,,,,Sugar Kelp
27701,26718,Salamandridae,family,https://static.inaturalist.org/photos/32515901/medium.jpeg,,,,,,,,,,,Newts
47567,51820,Salicaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/79452056/medium.jpeg,,,,,,,,,,,willow family
52617,52327,Salicornia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2774880/medium.JPG,,,,,,,,,,,pickleweeds
78930,52617,Salicornia depressa,species,https://inaturalist-open-data.s3.amazonaws.com/photos/23010186/medium.jpg,Salicornia depressa,,,,,,,,,,Virginia Glasswort
53453,47567,Salix,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/79451981/medium.jpeg,,,,,,,,,,,Willows
78941,53453,Salix hookeriana,species,https://inaturalist-open-data.s3.amazonaws.com/photos/131374502/medium.jpg,Salix hookeriana,,,,,,,,,,coastal willow
54846,53453,Salix lucida,species,https://static.inaturalist.org/photos/182253816/medium.jpg,Salix lucida,,,,,,,xwálaʔałp,"(Turner, 2014)",,shining willow
71076,53453,Salix scouleriana,species,https://inaturalist-open-data.s3.amazonaws.com/photos/105656720/medium.jpg,Salix scouleriana,,,,,,,,,,Scouler's willow
61100,53453,Salix sitchensis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3717180/medium.jpeg,Salix sitchensis,,,,,,,,,,Sitka willow
47520,47521,Salmonidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/84691334/medium.jpg,,,,,,,,,,,"Salmons, Trouts, and Whitefishes"
47521,47178,Salmoniformes,order,https://inaturalist-open-data.s3.amazonaws.com/photos/3585/medium.jpg,,,,,,,,,,,"Salmons, Trouts, and Whitefishes"
48139,47118,Salticidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/5639/medium.jpg,,,,,,,,,,,Jumping Spiders
68910,48139,Salticus,genus,https://static.inaturalist.org/photos/48311128/medium.jpg,,,,,,,,,,,
68901,68910,Salticus scenicus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/358576460/medium.jpg,Salticus scenicus,,,,,,,,,,Zebra Jumping Spider
50644,48623,Salvia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11963995/medium.jpg,,,,,,,,,,,Sages
636795,50644,Salvia rosmarinus,species,https://static.inaturalist.org/photos/87326219/medium.jpg,Salvia rosmarinus,,,,,,,,,,Rosemary
52689,781703,Sambucus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/39056940/medium.jpeg,,,,,,,,,,,elders
57824,52689,Sambucus racemosa,species,https://inaturalist-open-data.s3.amazonaws.com/photos/149058839/medium.jpeg,Sambucus racemosa,1,1,1,0,0,0,tth'iwuq',"(Thom, 2011)",,red-berried elder
53202,48699,Sanicula,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/15406/medium.jpg,,,,,,,,,,,sanicles
53201,53202,Sanicula crassicaulis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/269140241/medium.jpg,Sanicula crassicaulis,,,,,,,,,,Pacific Sanicle
58321,47729,Sapindaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/27342760/medium.jpeg,,,,,,,,,,,soapberry family
47729,47124,Sapindales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/54896742/medium.jpg,,,,,,,,,,,"soapberries, cashews, mahoganies, and allies"
337540,337541,Sarcodiotheca,genus,https://static.inaturalist.org/photos/1424488/medium.JPG,,,,,,,,,,,
327099,337540,Sarcodiotheca gaudichaudii,species,https://inaturalist-open-data.s3.amazonaws.com/photos/10025946/medium.jpg,Sarcodiotheca gaudichaudii,,,,,,,,,,succulent seaweed
63586,1128531,Sarcomyxa,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/53918111/medium.jpg,,,,,,,,,,,
63585,63586,Sarcomyxa serotina,species,https://static.inaturalist.org/photos/100961849/medium.jpeg,Sarcomyxa serotina,,,,,,,,,,Late Oyster
1128531,47167,Sarcomyxaceae,family,https://static.inaturalist.org/photos/100961849/medium.jpeg,,,,,,,,,,,
120489,52910,Sarcophaga,genus,https://static.inaturalist.org/photos/83804627/medium.jpg,,,,,,,,,,,Common Flesh Flies
1070571,120489,Sarcophaga,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/181623835/medium.jpg,Sarcophaga,,,,,,,,,,Cryptic carnaria-group Flesh Flies
52910,47822,Sarcophagidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/31185037/medium.jpeg,,,,,,,,,,,Flesh Flies and Satellite Flies
81508,47119,Sarcoptiformes,order,https://inaturalist-open-data.s3.amazonaws.com/photos/252621413/medium.jpeg,,,,,,,,,,,
126125,48219,Sargassaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/20415351/medium.jpeg,,,,,,,,,,,Sargassum and Allies
130178,126125,Sargassum,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/20415351/medium.jpeg,,,,,,,,,,,Sargassum
130177,130178,Sargassum muticum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/315008207/medium.jpeg,Sargassum muticum,,,,,,,,,,Japanese Wireweed
47918,47157,Saturniidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/8616322/medium.jpg,,,,,,,,,,,Emperor and Giant Silk Moths
117613,50588,Saxidomus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6253260/medium.jpg,,,,,,,,,,,
130233,117613,Saxidomus gigantea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/30549879/medium.jpg,Saxidomus gigantea,1,1,1,1,1,0,s-axwa',"(Thom, 2011)",https://drive.google.com/file/d/1qsRjg8bZB3vkpTM9WxeiOBrHe5P57x9o/view?usp=sharing,Washington butter clam
48386,71289,Saxifragaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/32017311/medium.jpeg,,,,,,,,,,,saxifrage family
71289,47124,Saxifragales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/1539441/medium.jpg,,,,,,,,,,,"saxifrages, stonecrops, and allies"
63561,49567,Scaphinotus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/5331845/medium.jpg,,,,,,,,,,,Snail-eating Beetles
63575,63561,Scaphinotus angusticollis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/11715638/medium.jpg,Scaphinotus angusticollis,,,,,,,,,,Narrow-collared Snail-eating Beetle
48201,47208,Scarabaeidae,family,https://static.inaturalist.org/photos/20196117/medium.jpg,,,,,,,,,,,Scarabs
68718,68719,Scathophaga,genus,https://static.inaturalist.org/photos/7282073/medium.jpg,,,,,,,,,,,
132718,68718,Scathophaga stercoraria,species,https://inaturalist-open-data.s3.amazonaws.com/photos/25416360/medium.jpg,Scathophaga stercoraria,,,,,,,,,,Golden Dung Fly
68719,47822,Scathophagidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/164756318/medium.jpeg,,,,,,,,,,,Dung Flies
339562,49282,Schizobranchia,genus,https://static.inaturalist.org/photos/1595716/medium.jpg,,,,,,,,,,,
339561,339562,Schizobranchia insignis,species,https://static.inaturalist.org/photos/2551655/medium.jpg,Schizobranchia insignis,,,,,,,,,,split-branch feather-duster
196034,196029,Schizoporella,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/283328638/medium.jpeg,,,,,,,,,,,
519486,196034,Schizoporella japonica,species,https://inaturalist-open-data.s3.amazonaws.com/photos/753399/medium.jpg,Schizoporella japonica,,,,,,,,,,orange encrusting bryozoan
196029,152933,Schizoporellidae,family,https://static.inaturalist.org/photos/2058409/medium.jpg,,,,,,,,,,,
366564,48736,Sciopithes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2947424/medium.jpg,,,,,,,,,,,
366563,366564,Sciopithes obscurus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/23938397/medium.jpg,Sciopithes obscurus,,,,,,,,,,obscure root weevil
49371,47161,Scirpus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/12835/medium.jpg,,,,,,,,,,,Scirpus Bulrushes
