"scientificName","scientificNameAuthority","taxonID","kingdom","phylum","class","order","subordr","infrrdr","family","genus","subgens","spcfcEp","infrspE","taxnRnk","instttC","cllctnC","ctlgNmb","datstNm","occrrID","rcrddBy","rcrdNmb","fldNmbr","eventDt","year","month","day","bssOfRc","localty","lctnRmr","island","sttPrvn","country","cntryCd","crdnUIM","grfrncB","grfrnVS","grfrncP","grfrncR","habitat","vrbtmDp","vrbtmEl","occrrnS","smplngP","occrrnR","indvdlC","sex","estblsM","prvnclS","ntnlStt","idntfdB","idntfcQ","idntfcR","prvsIdn","bblgrpC","assctdR","latitud","longitd"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","61806049",NA,"https://www.inaturalist.org/observations/61806049","Kate McKeown",NA,NA,"2020-10-04",2020,10,4,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",65,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"Kate McKeown",NA,NA,NA,NA,NA,49.773,-123.12
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","124204856",NA,"https://www.inaturalist.org/observations/124204856","savannahrouse",NA,NA,"2022-06-30",2022,6,30,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",119,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"savannahrouse",NA,NA,NA,NA,NA,49.773,-123.12
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","133696664",NA,"https://www.inaturalist.org/observations/133696664","lyndseysmith",NA,NA,"2022-09-02",2022,9,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",30,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"Chris Hoess",NA,NA,NA,NA,NA,49.773,-123.12
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","121173520",NA,"https://www.inaturalist.org/observations/121173520","lauramaypollock",NA,NA,"2022-06-10",2022,6,10,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",5,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"lauramaypollock",NA,NA,NA,NA,NA,49.773,-123.12
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","19603764",NA,"https://www.inaturalist.org/observations/19603764","Gwen L'Hirondelle",NA,NA,"2019-01-12",2019,1,12,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"Chris Hoess",NA,NA,NA,NA,NA,49.773,-123.12
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","77668836",NA,"https://www.inaturalist.org/observations/77668836","racheldufort",NA,NA,"2021-05-06",2021,5,6,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",32,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"racheldufort",NA,NA,NA,NA,NA,49.773,-123.12
"Aruncus dioicus var. acuminatus","(Walter) Fernald",80381,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Aruncus",NA,"Aruncus dioicus","acuminatus","varietas","iNaturalist","Observations","83597243",NA,"https://www.inaturalist.org/observations/83597243","racheldufort",NA,NA,"2021-06-11",2021,6,11,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",8,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"racheldufort",NA,NA,NA,NA,NA,49.773,-123.12
"Athyrium filix-femina var. cyclosorum","(L.) Roth",52669,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Athyriaceae","Athyrium",NA,"Athyrium filix-femina","cyclosorum","varietas","iNaturalist","Observations","133379647",NA,"https://www.inaturalist.org/observations/133379647","lyndseysmith",NA,NA,"2022-09-02",2022,9,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",5,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"lyndseysmith",NA,NA,NA,NA,NA,49.773,-123.12
"Berberis nervosa","Pursh",75756,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales",NA,NA,"Berberidaceae","Berberis",NA,"Berberis nervosa",NA,"species","iNaturalist","Observations","133384697",NA,"https://www.inaturalist.org/observations/133384697","lyndseysmith",NA,NA,"2022-09-02",2022,9,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",30,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"lyndseysmith",NA,NA,NA,NA,NA,49.773,-123.12
"Chimaphila umbellata","(L.) W.P.C. Barton",62236,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Chimaphila",NA,"Chimaphila umbellata",NA,"species","iNaturalist","Observations","53310081",NA,"https://www.inaturalist.org/observations/53310081","nikkialexi",NA,NA,"2020-07-16",2020,7,16,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",19,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"nikkialexi",NA,NA,NA,NA,NA,49.773,-123.12
"Chimaphila umbellata","(L.) W.P.C. Barton",62236,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Chimaphila",NA,"Chimaphila umbellata",NA,"species","iNaturalist","Observations","130594589",NA,"https://www.inaturalist.org/observations/130594589","lauramaypollock",NA,NA,"2022-08-12",2022,8,12,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",5,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"lauramaypollock",NA,NA,NA,NA,NA,49.773,-123.12
"Claytonia sibirica","L.",55767,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",NA,NA,"Montiaceae","Claytonia",NA,"Claytonia sibirica",NA,"species","iNaturalist","Observations","29759929",NA,"https://www.inaturalist.org/observations/29759929","John D Reynolds",NA,NA,"2019-07-28",2019,7,28,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",11,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Barbara L. Wilson",NA,NA,NA,NA,NA,49.773,-123.12
"Claytonia sibirica","L.",55767,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",NA,NA,"Montiaceae","Claytonia",NA,"Claytonia sibirica",NA,"species","iNaturalist","Observations","26983212",NA,"https://www.inaturalist.org/observations/26983212","Vanessa",NA,NA,"2019-06-14",2019,6,14,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",8,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Vanessa",NA,NA,NA,NA,NA,49.773,-123.12
"Dicentra formosa ssp. formosa","(Haw.) Walp.",51049,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales",NA,NA,"Papaveraceae","Dicentra",NA,"Dicentra formosa","formosa","subspecies","iNaturalist","Observations","26983237",NA,"https://www.inaturalist.org/observations/26983237","Vanessa",NA,NA,"2019-06-14",2019,6,14,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",6,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Vanessa",NA,NA,NA,NA,NA,49.773,-123.12
"Gaultheria ovatifolia","A. Gray",77228,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Gaultheria",NA,"Gaultheria ovatifolia",NA,"species","RBCM","V","V143597B",NA,"RBCM:Botany:V143597B","C. Tay","CMT-79-",NA,"1979-08-23",1979,8,23,"PRESERVED_SPECIMEN","Alice Lake: road above lake",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,1,NA,"native","S4 (2015)",NA,NA,NA,NA,NA,NA,NA,49.773,-123.12
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon",NA,"species","iNaturalist","Observations","69847133",NA,"https://www.inaturalist.org/observations/69847133","Ryan Durand",NA,NA,"2016-08-19",2016,8,19,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",8,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Ryan Durand",NA,NA,NA,NA,NA,49.773,-123.12
"Linnaea borealis ssp. longiflora","L.",81026,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales",NA,NA,"Caprifoliaceae","Linnaea",NA,"Linnaea borealis","longiflora","subspecies","iNaturalist","Observations","84122533",NA,"https://www.inaturalist.org/observations/84122533","amygalina",NA,NA,"2021-06-22",2021,6,22,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",8,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"amygalina",NA,NA,NA,NA,NA,49.773,-123.12
"Lycopus uniflorus","Michx.",77915,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,NA,"Lamiaceae","Lycopus",NA,"Lycopus uniflorus",NA,"species","iNaturalist","Observations","133696675",NA,"https://www.inaturalist.org/observations/133696675","lyndseysmith",NA,NA,"2022-09-02",2022,9,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",10,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jeffrey Murphy",NA,NA,NA,NA,NA,49.773,-123.12
"Lycopus uniflorus","Michx.",77915,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,NA,"Lamiaceae","Lycopus",NA,"Lycopus uniflorus",NA,"species","iNaturalist","Observations","133481766",NA,"https://www.inaturalist.org/observations/133481766","flyleaf",NA,NA,"2022-09-02",2022,9,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",177,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"flyleaf",NA,NA,NA,NA,NA,49.773,-123.12
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia",NA,"species","iNaturalist","Observations","26282423",NA,"https://www.inaturalist.org/observations/26282423","Pete Lypkie",NA,NA,"2019-06-01",2019,6,1,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",7,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"citizen1",NA,NA,NA,NA,NA,49.773,-123.12
"Monotropa hypopitys","L.",59986,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Monotropa",NA,"Monotropa hypopitys",NA,"species","iNaturalist","Observations","53309499",NA,"https://www.inaturalist.org/observations/53309499","nikkialexi",NA,NA,"2020-07-16",2020,7,16,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",18,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2001)",NA,"David",NA,NA,NA,NA,NA,49.773,-123.12
"Monotropa uniflora","L.",49477,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Monotropa",NA,"Monotropa uniflora",NA,"species",NA,NA,NA,NA,"q-10428607316",NA,NA,NA,"2021-07-15",2021,7,15,"HUMAN_OBSERVATION",NA,NA,NA,NA,"Canada","CA",24,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,1,NA,"native","S4 (2015)",NA,NA,NA,NA,NA,NA,NA,49.773,-123.12
"Monotropa uniflora","L.",49477,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Monotropa",NA,"Monotropa uniflora",NA,"species","iNaturalist","Observations","130886209",NA,"https://www.inaturalist.org/observations/130886209","kadbury",NA,NA,"2022-08-14",2022,8,14,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",7,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"kadbury",NA,NA,NA,NA,NA,49.773,-123.12
"Monotropa uniflora","L.",49477,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Monotropa",NA,"Monotropa uniflora",NA,"species","iNaturalist","Observations","29759920",NA,"https://www.inaturalist.org/observations/29759920","John D Reynolds",NA,NA,"2019-07-28",2019,7,28,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",12,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.773,-123.12
"Monotropa uniflora","L.",49477,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Monotropa",NA,"Monotropa uniflora",NA,"species","iNaturalist","Observations","132155977",NA,"https://www.inaturalist.org/observations/132155977","savannahrouse",NA,NA,"2022-08-11",2022,8,11,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",37,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"savannahrouse",NA,NA,NA,NA,NA,49.773,-123.12
"Monotropa uniflora","L.",49477,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Monotropa",NA,"Monotropa uniflora",NA,"species","iNaturalist","Observations","130467949",NA,"https://www.inaturalist.org/observations/130467949","savannahrouse",NA,NA,"2022-08-11",2022,8,11,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",17,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"David",NA,NA,NA,NA,NA,49.773,-123.12
"Mycelis muralis","(L.) Dumort.",48543,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Mycelis",NA,"Mycelis muralis",NA,"species","iNaturalist","Observations","65422081",NA,"https://www.inaturalist.org/observations/65422081","maplerice",NA,NA,"2020-11-19",2020,11,19,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2006)",NA,"maplerice",NA,NA,NA,NA,NA,49.773,-123.12
"Mycelis muralis","(L.) Dumort.",48543,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Mycelis",NA,"Mycelis muralis",NA,"species","iNaturalist","Observations","61805934",NA,"https://www.inaturalist.org/observations/61805934","Kate McKeown",NA,NA,"2020-10-04",2020,10,4,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",48,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2006)",NA,"Kate McKeown",NA,NA,NA,NA,NA,49.773,-123.12
"Myrica gale","L.",82203,"Plantae","Tracheophyta","Magnoliopsida","Fagales",NA,NA,"Myricaceae","Myrica",NA,"Myrica gale",NA,"species","iNaturalist","Observations","69847134",NA,"https://www.inaturalist.org/observations/69847134","Ryan Durand",NA,NA,"2016-08-19",2016,8,19,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",2,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Ryan Durand",NA,NA,NA,NA,NA,49.773,-123.12
"Oplopanax horridus","(Sm.) Miq.",83914,"Plantae","Tracheophyta","Magnoliopsida","Apiales",NA,NA,"Araliaceae","Oplopanax",NA,"Oplopanax horridus",NA,"species",NA,NA,NA,NA,"q-10095142183",NA,NA,NA,"2019-07-15",2019,7,15,"HUMAN_OBSERVATION",NA,NA,NA,NA,"Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2015)",NA,NA,NA,NA,NA,NA,NA,49.773,-123.12
"Oplopanax horridus","(Sm.) Miq.",83914,"Plantae","Tracheophyta","Magnoliopsida","Apiales",NA,NA,"Araliaceae","Oplopanax",NA,"Oplopanax horridus",NA,"species","iNaturalist","Observations","27097293",NA,"https://www.inaturalist.org/observations/27097293","Vanessa",NA,NA,"2019-06-14",2019,6,14,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",557,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Vanessa",NA,NA,NA,NA,NA,49.773,-123.12
"Oplopanax horridus","(Sm.) Miq.",83914,"Plantae","Tracheophyta","Magnoliopsida","Apiales",NA,NA,"Araliaceae","Oplopanax",NA,"Oplopanax horridus",NA,"species","iNaturalist","Observations","26282454",NA,"https://www.inaturalist.org/observations/26282454","Pete Lypkie",NA,NA,"2019-06-01",2019,6,1,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",8,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"citizen1",NA,NA,NA,NA,NA,49.773,-123.12
"Oplopanax horridus","(Sm.) Miq.",83914,"Plantae","Tracheophyta","Magnoliopsida","Apiales",NA,NA,"Araliaceae","Oplopanax",NA,"Oplopanax horridus",NA,"species",NA,NA,NA,NA,"q-10098788175",NA,NA,NA,"2019-07-29",2019,7,29,"HUMAN_OBSERVATION",NA,NA,NA,NA,"Canada","CA",41,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2015)",NA,NA,NA,NA,NA,NA,NA,49.773,-123.12
"Polypodium glycyrrhiza","D.C. Eaton",55104,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Polypodiaceae","Polypodium",NA,"Polypodium glycyrrhiza",NA,"species","iNaturalist","Observations","61806162",NA,"https://www.inaturalist.org/observations/61806162","Kate McKeown",NA,NA,"2020-10-04",2020,10,4,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",200,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Kate McKeown",NA,NA,NA,NA,NA,49.773,-123.12
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","98651224",NA,"https://www.inaturalist.org/observations/98651224","nnhenderson",NA,NA,"2021-10-18",2021,10,18,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",1252,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"nnhenderson",NA,NA,NA,NA,NA,49.773,-123.12
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","61805722",NA,"https://www.inaturalist.org/observations/61805722","Kate McKeown",NA,NA,"2020-10-04",2020,10,4,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",8,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,49.773,-123.12
"Pseudotsuga menziesii var. menziesii","(Mirb.) Franco",48256,"Plantae","Tracheophyta","Pinopsida","Pinales",NA,NA,"Pinaceae","Pseudotsuga",NA,"Pseudotsuga menziesii","menziesii","varietas","iNaturalist","Observations","129593509",NA,"https://www.inaturalist.org/observations/129593509","sly_sloth",NA,NA,"2022-08-05",2022,8,5,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"sly_sloth",NA,NA,NA,NA,NA,49.773,-123.12
"Rhododendron menziesii","Craven",553849,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Rhododendron",NA,"Rhododendron menziesii",NA,"species","iNaturalist","Observations","61805842",NA,"https://www.inaturalist.org/observations/61805842","Kate McKeown",NA,NA,"2020-10-04",2020,10,4,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",12,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Kate McKeown",NA,NA,NA,NA,NA,49.773,-123.12
"Ribes bracteosum","Dougl.",78852,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Grossulariaceae","Ribes",NA,"Ribes bracteosum",NA,"species","iNaturalist","Observations","138689877",NA,"https://www.inaturalist.org/observations/138689877","guinea_gold",NA,NA,"2022-10-13",2022,10,13,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",1326,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","S5 (2015)",NA,"judith holm",NA,NA,NA,NA,NA,49.773,-123.12
"Ribes lacustre","(Pers.) Poir.",78858,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Grossulariaceae","Ribes",NA,"Ribes lacustre",NA,"species","iNaturalist","Observations","119538075",NA,"https://www.inaturalist.org/observations/119538075","Emma",NA,NA,"2022-05-28",2022,5,28,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",882,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Emma",NA,NA,NA,NA,NA,49.773,-123.12
"Ribes lacustre","(Pers.) Poir.",78858,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Grossulariaceae","Ribes",NA,"Ribes lacustre",NA,"species","iNaturalist","Observations","29759953",NA,"https://www.inaturalist.org/observations/29759953","John D Reynolds",NA,NA,"2019-07-28",2019,7,28,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",14,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.773,-123.12
"Rubus spectabilis","Pursh",47543,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Rubus",NA,"Rubus spectabilis",NA,"species","iNaturalist","Observations","26983364",NA,"https://www.inaturalist.org/observations/26983364","Vanessa",NA,NA,"2019-06-14",2019,6,14,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",32,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Vanessa",NA,NA,NA,NA,NA,49.773,-123.12
"Rubus spectabilis","Pursh",47543,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Rubus",NA,"Rubus spectabilis",NA,"species","iNaturalist","Observations","8246784",NA,"https://www.inaturalist.org/observations/8246784","Riley Pollom",NA,NA,"2017-10-01",2017,10,1,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",8,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Riley Pollom",NA,NA,NA,NA,NA,49.773,-123.12
"Rubus spectabilis","Pursh",47543,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Rubus",NA,"Rubus spectabilis",NA,"species",NA,NA,NA,NA,"q-10576280300",NA,NA,NA,"2022-05-07",2022,5,7,"HUMAN_OBSERVATION",NA,NA,NA,NA,"Canada","CA",34,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2015)",NA,NA,NA,NA,NA,NA,NA,49.773,-123.12
"Rubus spectabilis","Pursh",47543,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Rubus",NA,"Rubus spectabilis",NA,"species","iNaturalist","Observations","82704500",NA,"https://www.inaturalist.org/observations/82704500","friendjac",NA,NA,"2021-06-11",2021,6,11,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",9,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"judith holm",NA,NA,NA,NA,NA,49.773,-123.12
"Sambucus racemosa var. arborescens","L.",1257067,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales",NA,NA,"Viburnaceae","Sambucus",NA,"Sambucus racemosa","arborescens","varietas","iNaturalist","Observations","26983289",NA,"https://www.inaturalist.org/observations/26983289","Vanessa",NA,NA,"2019-06-14",2019,6,14,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",8,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Vanessa",NA,NA,NA,NA,NA,49.773,-123.12
"Sambucus racemosa var. arborescens","L.",1257067,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales",NA,NA,"Viburnaceae","Sambucus",NA,"Sambucus racemosa","arborescens","varietas","iNaturalist","Observations","28186269",NA,"https://www.inaturalist.org/observations/28186269","samdstick",NA,NA,"2019-07-04",2019,7,4,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",64,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"samdstick",NA,NA,NA,NA,NA,49.773,-123.12
"Streptopus lanceolatus var. curvipes","(Aiton) Reveal",243120,"Plantae","Tracheophyta","Liliopsida","Liliales",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus lanceolatus","curvipes","varietas","iNaturalist","Observations","119538076",NA,"https://www.inaturalist.org/observations/119538076","Emma",NA,NA,"2022-05-28",2022,5,28,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",200,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Emma",NA,NA,NA,NA,NA,49.773,-123.12
