"scientificName","scientificNameAuthority","taxonID","kingdom","phylum","class","order","subordr","infrrdr","family","genus","subgens","spcfcEp","infrspE","taxnRnk","instttC","cllctnC","ctlgNmb","datstNm","occrrID","rcrddBy","rcrdNmb","fldNmbr","eventDt","year","month","day","bssOfRc","localty","lctnRmr","island","sttPrvn","country","cntryCd","crdnUIM","grfrncB","grfrnVS","grfrncP","grfrncR","habitat","vrbtmDp","vrbtmEl","occrrnS","smplngP","occrrnR","indvdlC","sex","estblsM","prvnclS","ntnlStt","idntfdB","idntfcQ","idntfcR","prvsIdn","bblgrpC","assctdR","latitud","longitd"
"Polystichum lonchitis","(L.) Roth",78697,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum lonchitis",NA,"species","UBC","UBCVascular","V161019",NA,"E7D14F10-5980-114E-A20F-0AF875D606F5","B. Fraser","s.n.",NA,"1965-07-02",1965,7,2,"PRESERVED_SPECIMEN","Sentinel glacier foreland, Garibaldi Park.",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Bruce Fraser, Vladimir J. Krajina",NA,NA,NA,NA,NA,49.89,-122.98
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","UBC","UBCVascular","V56006",NA,"530052E1-B1E3-8744-8E02-4018DFE9830B","Vernon C. Brink","56-8-182",NA,"1956-08-09",1956,8,9,"PRESERVED_SPECIMEN","Garibaldi Park, sentinel glacier",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,NA,NA,NA,NA,NA,NA,49.89,-122.98
"Ribes acerifolium","Howell",81762,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Grossulariaceae","Ribes",NA,"Ribes acerifolium",NA,"species","UBC","UBCVascular","V158224",NA,"278ECF77-B3E0-D94F-A029-531CA912D9FA","B. Fraser","s.n.",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel Glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Bruce Fraser, Vladimir J. Krajina",NA,NA,NA,NA,NA,49.89,-122.98
"Ribes acerifolium","Howell",81762,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Grossulariaceae","Ribes",NA,"Ribes acerifolium",NA,"species","UBC","UBCVascular","V194027",NA,"71266662-E200-CC4A-9B4B-3B1349B73B2C","B. Fraser","s.n.",NA,"1965-07-29",1965,7,29,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel Glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"B. Fraser",NA,NA,NA,NA,NA,49.89,-122.98
"Sagina saginoides","(L.) H. Karsten",78923,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",NA,NA,"Caryophyllaceae","Sagina",NA,"Sagina saginoides",NA,"species","UBC","UBCVascular","V158297",NA,"88EB4A12-B61C-5741-BA3E-B26B786F8598","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina","s.n.",NA,"1967-08-16",1967,8,16,"PRESERVED_SPECIMEN","Sentinel glacier foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"V. Bednar, Satoru Kojima, Vladimir J. Krajina",NA,NA,NA,NA,NA,49.89,-122.98
"Sagina saginoides","(L.) H. Karsten",78923,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",NA,NA,"Caryophyllaceae","Sagina",NA,"Sagina saginoides",NA,"species","UBC","UBCVascular","V158296",NA,"A4A58E16-B928-4B4C-9680-FDB1D2BE21FB","B. Fraser","s.n.",NA,"1966-07-29",1966,7,29,"PRESERVED_SPECIMEN","Sentinel glacier foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"B. Fraser",NA,NA,NA,NA,NA,49.89,-122.98
"Saxifraga bronchialis ssp. austromontana","L.",238406,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Saxifragaceae","Saxifraga",NA,"Saxifraga bronchialis","austromontana","subspecies","UBC","UBCVascular","V194615",NA,"0F64F1E2-1E30-3946-8F85-3CF658FAB388","B. Fraser","s.n.",NA,"1966-07-26",1966,7,26,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel Glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Vladimir J. Krajina",NA,NA,NA,NA,NA,49.89,-122.98
"Saxifraga bronchialis ssp. austromontana","L.",238406,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Saxifragaceae","Saxifraga",NA,"Saxifraga bronchialis","austromontana","subspecies","UBC","UBCVascular","V158223",NA,"6FA37E85-DE0F-7A47-9AE0-77948355F1B9","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina","s.n.",NA,"1967-08-21",1967,8,21,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel Glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"V. Bednar, Satoru Kojima",NA,NA,NA,NA,NA,49.89,-122.98
"Saxifraga cespitosa","L.",78985,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Saxifragaceae","Saxifraga",NA,"Saxifraga cespitosa","monticola","species","UBC","UBCVascular","V194626",NA,"E05C69FA-4F35-DF4E-A4D7-882096F1B01A","Bruce Fraser","s.n.",NA,"1965-07-02",1965,7,2,"PRESERVED_SPECIMEN","Sentinel glacier foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Jamie D. Fenneman",NA,NA,NA,NA,NA,49.89,-122.98
"Sedum divergens","S. Watson",61155,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Crassulaceae","Sedum",NA,"Sedum divergens",NA,"species","UBC","UBCVascular","V161005",NA,"122D95C6-1EA1-AB44-88DF-FD3E17041CF6","B. Fraser","s.n.",NA,"1965-08-29",1965,8,29,"PRESERVED_SPECIMEN","Sentinel glacier foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Vladimir J. Krajina 1965",NA,NA,NA,NA,NA,49.89,-122.98
"Sedum divergens","S. Watson",61155,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Crassulaceae","Sedum",NA,"Sedum divergens",NA,"species","UBC","UBCVascular","V161007",NA,"29D72CD0-B9A6-9845-B784-55A596C4887B","B. Fraser","s.n.",NA,"1965-07-23",1965,7,23,"PRESERVED_SPECIMEN","Sentinel glacier foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Bruce Fraser, Vladimir J. Krajina",NA,NA,NA,NA,NA,49.89,-122.98
"Senecio fremontii var. fremontii","Torr. & A. Gray",81364,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Senecio",NA,"Senecio fremontii","fremontii","varietas","UBC","UBCVascular","V158300",NA,"D8731C34-91B4-1347-8905-37FC4689759B","B. Fraser","s.n.",NA,"1965-07-06",1965,7,6,"PRESERVED_SPECIMEN","Sentinel glacier foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Bruce Fraser, Vladimir J. Krajina",NA,NA,NA,NA,NA,49.89,-122.98
"Senecio triangularis","Hooker",79055,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Senecio",NA,"Senecio triangularis",NA,"species","UBC","UBCVascular","V158301",NA,"CA82E8DC-0554-7540-88FD-89773D29B667","Bruce Fraser","s.n.",NA,"1965-07-29",1965,7,29,"PRESERVED_SPECIMEN","Sentinel Glacier foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"B. Fraser",NA,NA,NA,NA,NA,49.89,-122.98
"Silene acaulis","(L.) Jacq.",68886,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",NA,NA,"Caryophyllaceae","Silene",NA,"Silene acaulis",NA,"species","UBC","UBCVascular","V158302",NA,"6C555FAE-D4C6-384F-A401-421E73E1D79E","B. Fraser","s.n.",NA,"1966-01-01",1966,1,1,"PRESERVED_SPECIMEN","Sentinel glacier foreland, glacial moraines, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"B. Fraser",NA,NA,NA,NA,NA,49.89,-122.98
"Silene parryi","(S. Watson) C.L. Hitchc. & Maguire",143681,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",NA,NA,"Caryophyllaceae","Silene",NA,"Silene parryi",NA,"species","UBC","UBCVascular","V158303",NA,"B4A37B42-7B55-3A43-B618-DB1B84602861","B. Fraser","s.n.",NA,"1965-08-18",1965,8,18,"PRESERVED_SPECIMEN","Caribaldi Park, Sentinel Glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"B. Fraser",NA,NA,NA,NA,NA,49.89,-122.98
"Spinulum annotinum","(L.) A. Haines",204168,"Plantae","Tracheophyta","Lycopodiopsida","Lycopodiales",NA,NA,"Lycopodiaceae","Spinulum",NA,"Spinulum annotinum",NA,"species","UBC","UBCVascular","V158285",NA,"12781CCD-861E-E74C-B18D-995EDF17B8E0","B. Fraser","s.n.",NA,"1965-07-29",1965,7,29,"PRESERVED_SPECIMEN","Sentinel glacier foreland, Garibaldi Park.",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"B. Fraser",NA,NA,NA,NA,NA,49.89,-122.98
"Stellaria borealis ssp. borealis","Bigelow",238712,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",NA,NA,"Caryophyllaceae","Stellaria",NA,"Stellaria borealis","borealis","subspecies","UBC","UBCVascular","V158305",NA,"0470BAFD-951E-7042-86E5-E6A2EECE2094","B. Fraser","s.n.",NA,"1965-07-06",1965,7,6,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Richard K. Rabeler",NA,NA,NA,NA,NA,49.89,-122.98
"Stellaria calycantha","(Ledeb.) Bong.",79200,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",NA,NA,"Caryophyllaceae","Stellaria",NA,"Stellaria calycantha",NA,"species","UBC","UBCVascular","V55468",NA,"65BEC43F-90F1-044E-B558-2117D9027805","Vernon C. Brink","56-8-185",NA,"1956-08-10",1956,8,10,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel glacier",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"J.K. Morton",NA,NA,NA,NA,NA,49.89,-122.98
"Stellaria calycantha","(Ledeb.) Bong.",79200,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",NA,NA,"Caryophyllaceae","Stellaria",NA,"Stellaria calycantha",NA,"species","UBC","UBCVascular","V158306",NA,"978EE4A7-720B-5548-9A07-0EB582E0C527","B. Fraser","s.n.",NA,"1965-07-19",1965,7,19,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"B. Fraser, V. Bednar",NA,NA,NA,NA,NA,49.89,-122.98
"Taraxacum erythrospermum agg.",NA,79317,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Taraxacum",NA,"Taraxacum erythrospermum",NA,"species","UBC","UBCVascular","V158307",NA,"DD0F8A5B-9AEC-4D46-A0EB-9CEB6B6608FD","B. Fraser","s.n.",NA,"1965-07-07",1965,7,7,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"V. Bednar",NA,NA,NA,NA,NA,49.89,-122.98
"Vaccinium membranaceum","Douglas ex Torr.",48347,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium membranaceum",NA,"species","UBC","UBCVascular","V160980",NA,"5C8E4B5A-AA05-E647-8518-119E47B33F09","B. Fraser","s.n.",NA,"1965-08-29",1965,8,29,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"B. Fraser",NA,NA,NA,NA,NA,49.89,-122.98
"Vaccinium ovalifolium","Sm.",63820,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium ovalifolium",NA,"species","UBC","UBCVascular","V160977",NA,"B9A502CB-DBB5-DF4B-AA2F-CA4E486DE6D7","B. Fraser","s.n.",NA,"1965-08-29",1965,8,29,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Vladimir J. Krajina",NA,NA,NA,NA,NA,49.89,-122.98
"Vahlodea atropurpurea","(Wahlenb.) Fr. ex Hartm.",79473,"Plantae","Tracheophyta","Liliopsida","Poales",NA,NA,"Poaceae","Vahlodea",NA,"Vahlodea atropurpurea",NA,"species","UBC","UBCVascular","V158239",NA,"AD61FD81-AF8B-9F4E-AC09-6B49E5D8F290","B. Fraser","s.n.",NA,"1965-07-29",1965,7,29,"PRESERVED_SPECIMEN","Sentinel glacier foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Vladimir J. Krajina 1965",NA,NA,NA,NA,NA,49.89,-122.98
"Woodsia oregana ssp. oregana","D.C. Eaton",79532,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Woodsiaceae","Woodsia",NA,"Woodsia oregana","oregana","subspecies","UBC","UBCVascular","V161030",NA,"7454AE9F-C0ED-B248-8904-9101A6C5152C","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina","s.n.",NA,"1967-08-21",1967,8,21,"PRESERVED_SPECIMEN","Sentinel glacier foreland, Garibaldi Park.",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Vladimir J. Krajina 1967",NA,NA,NA,NA,NA,49.89,-122.98
"Erythranthe lewisii","(Pursh) G.L. Nesom & N.S. Fraga",777190,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,NA,"Phrymaceae","Erythranthe",NA,"Erythranthe lewisii",NA,"species","iNaturalist","Observations","36329841",NA,"https://www.inaturalist.org/observations/36329841","Mackenzie Urquhart-Cronish",NA,NA,"2019-09-06",2019,9,6,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",119,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Mackenzie Urquhart-Cronish",NA,NA,NA,NA,NA,49.827,-122.98
"Bistorta vivipara","(L.) Delarbre",130545,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",NA,NA,"Polygonaceae","Bistorta",NA,"Bistorta vivipara",NA,"species","UBC","UBCVascular","V35634",NA,"FB118BB8-DA36-2240-B0DE-C97200AF62AE","John Davidson","s.n.",NA,"1917-08-10",1917,8,10,"PRESERVED_SPECIMEN","Coast area, Garibaldi Park, Polemonium Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John Davidson",NA,NA,NA,NA,NA,49.935,-122.96
"Campanula rotundifolia complex",NA,984576,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Campanulaceae","Campanula",NA,NA,NA,"genus","UBC","UBCVascular","V27336",NA,"07729723-E910-924E-B0D7-8C83D2707A84","W. Cottle","377",NA,"1951-08-22",1951,8,22,"PRESERVED_SPECIMEN","polemonium ridge, Black Tusk Meadows, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"S.G. Shetler",NA,NA,NA,NA,NA,49.935,-122.96
"Carex albonigra","Mack.",76009,"Plantae","Tracheophyta","Liliopsida","Poales",NA,NA,"Cyperaceae","Carex",NA,"Carex albonigra",NA,"species","UBC","UBCVascular","V234059",NA,"E9E211D7-8594-0942-A359-F1F0979C1431","John Davidson","s.n.",NA,"1917-08-10",1917,8,10,"PRESERVED_SPECIMEN","Garibaldi park, Polemonium ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John W. Eastham",NA,NA,NA,NA,NA,49.935,-122.96
"Carex pyrenaica","wahlenb.",160078,"Plantae","Tracheophyta","Liliopsida","Poales",NA,NA,"Cyperaceae","Carex",NA,"Carex pyrenaica",NA,"species","UBC","UBCVascular","V80302",NA,"611243C4-B68C-4942-A720-B32140B6FEDF","Vernon C. Brink","s.n.",NA,"1956-08-08",1956,8,8,"PRESERVED_SPECIMEN","castle towers, polemonium ridge, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John W. Eastham 1961",NA,NA,NA,NA,NA,49.935,-122.96
"Elymus violaceus","Hornem.",555525,"Plantae","Tracheophyta","Liliopsida","Poales",NA,NA,"Poaceae","Elymus",NA,"Elymus violaceus","trachycaulus","species","UBC","UBCVascular","V17430",NA,"F64A71FE-5C4A-1D4B-8E0C-E14EBBB77784","John Davidson","s.n.",NA,"1917-08-10",1917,8,10,"PRESERVED_SPECIMEN","Coast Area, Garibaldi Park, Polemonium Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"Jeffery M. Saarela",NA,NA,NA,NA,NA,49.935,-122.96
"Gentiana glauca","Pallas",144087,"Plantae","Tracheophyta","Magnoliopsida","Gentianales",NA,NA,"Gentianaceae","Gentiana",NA,"Gentiana glauca",NA,"species","UBC","UBCVascular","V27332",NA,"E5A7E51A-B041-764B-BCD9-5C4FC0B39FBD","W. Cottle","376",NA,"1951-08-22",1951,8,22,"PRESERVED_SPECIMEN","polemonium ridge, Black Tusk Meadows, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019",NA,"M. Harrington",NA,NA,NA,NA,NA,49.935,-122.96
"Huperzia continentalis","Testo, A. Haines & A.V. Gilman",531603,"Plantae","Tracheophyta","Lycopodiopsida","Lycopodiales",NA,NA,"Lycopodiaceae","Huperzia",NA,"Huperzia continentalis",NA,"species","UBC","UBCVascular","V242450",NA,"CAC33C30-55A6-7942-89BC-D270190D5638","John Davidson","s.n.",NA,"1917-08-10",1917,8,10,"PRESERVED_SPECIMEN","Garibaldi Park, Polemonium Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4? (2015)",NA,"Christopher J. Sears",NA,NA,NA,NA,NA,49.935,-122.96
"Polemonium viscosum","Nutt.",126220,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Polemoniaceae","Polemonium",NA,"Polemonium viscosum",NA,"species","UBC","UBCVascular","V35941",NA,"03026379-AA18-3A43-A411-470056208A9C","John Davidson","s.n.",NA,"1917-08-10",1917,8,10,"PRESERVED_SPECIMEN","Coast area, Garibaldi Park, Polemonium Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2001)",NA,"John Davidson",NA,NA,NA,NA,NA,49.935,-122.96
"Polemonium viscosum","Nutt.",126220,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Polemoniaceae","Polemonium",NA,"Polemonium viscosum",NA,"species","UBC","UBCVascular","V35939",NA,"F9D65B5C-B8B4-484B-AF1A-C9BBE98B1945",NA,"s.n.",NA,"1938-08-12",1938,8,12,"PRESERVED_SPECIMEN","polemonium ridge, Garibaldi",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2001)",NA,"Verne Grant 1988",NA,NA,NA,NA,NA,49.935,-122.96
"Potentilla glaucophylla var. glaucophylla","Lehm.",81282,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Potentilla",NA,"Potentilla glaucophylla","glaucophylla","varietas","UBC","UBCVascular","V33237",NA,"FC53AC6B-16DC-214B-8497-922B842EF869","John Davidson","s.n.",NA,"1917-08-10",1917,8,10,"PRESERVED_SPECIMEN","Coast area, Garibaldi park, Polemonium Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Anonymous",NA,NA,NA,NA,NA,49.935,-122.96
"Potentilla uniflora","Ledeb.",167387,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Potentilla",NA,"Potentilla uniflora",NA,"species","UBC","UBCVascular","V33112",NA,"ADCDA56B-2650-DD40-A43F-7C2979930690","F. Perry","s.n.",NA,"1916-08-09",1916,8,9,"PRESERVED_SPECIMEN","Garibaldi, Polemonium Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native",NA,NA,"W.H. Lewis",NA,NA,NA,NA,NA,49.935,-122.96
"Potentilla villosa","Pall. ex Pursh",167389,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Potentilla",NA,"Potentilla villosa",NA,"species","UBC","UBCVascular","V33109",NA,"6E8C0E8E-4B50-4F49-A85D-BE33BD60DF72","John Davidson","s.n.",NA,"1917-08-08",1917,8,8,"PRESERVED_SPECIMEN","Coast area, Garibaldi park, Polemonium Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John Davidson",NA,NA,NA,NA,NA,49.935,-122.96
"Sabulina rubella","(Wahlenb.) Dillenb. & Kadereit",836893,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",NA,NA,"Caryophyllaceae","Sabulina",NA,"Sabulina rubella",NA,"species","UBC","UBCVascular","V27283",NA,"6F50C678-097B-0940-83D4-A1D9BD2C09F8","W. Cottle","391",NA,"1951-08-22",1951,8,22,"PRESERVED_SPECIMEN","polemonium ridge, Black Tusk Meadows, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"M. H.",NA,NA,NA,NA,NA,49.935,-122.96
"Salix nivalis","Hook.",78948,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales",NA,NA,"Salicaceae","Salix",NA,"Salix nivalis","nivalis","species","UBC","UBCVascular","V45813",NA,"7267C8F2-CCE8-3542-806D-2C0E5799DCDE","John Davidson","s.n.",NA,"1917-08-10",1917,8,10,"PRESERVED_SPECIMEN","Garibaldi Park, Polemonium Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"George W. Argus",NA,NA,NA,NA,NA,49.935,-122.96
"Saxifraga cespitosa","L.",78985,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Saxifragaceae","Saxifraga",NA,"Saxifraga cespitosa","monticola","species","UBC","UBCVascular","V31050",NA,"857D56AB-2A1C-DB4E-A739-A8531A60069D","W. Taylor","s.n.",NA,"1916-08-09",1916,8,9,"PRESERVED_SPECIMEN","Garibaldi, Polemonium Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Jamie D. Fenneman",NA,NA,NA,NA,NA,49.935,-122.96
"Vaccinium uliginosum","L.",64714,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium uliginosum",NA,"species","UBC","UBCVascular","V27356",NA,"531A37DD-ADA3-5A42-A2CE-A00790217D57","W. Cottle","407",NA,"1951-08-26",1951,8,26,"PRESERVED_SPECIMEN","polemonium ridge, Garibaldi lake, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"M. Harrington",NA,NA,NA,NA,NA,49.935,-122.96
"Vaccinium uliginosum","L.",64714,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium uliginosum",NA,"species","CPNWH",NA,"2580037",NA,"9e8ed262-5dbd-4b2e-a9e4-0af37c6af3d3","W. Cottle","V27356",NA,"1951-08-26",1951,8,26,"OCCURRENCE",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,NA,NA,NA,NA,NA,NA,49.836,-122.96
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea",NA,"species","iNaturalist","Observations","8335277",NA,"https://www.inaturalist.org/observations/8335277","Samantha Leigh",NA,NA,"2015-09-25",2015,9,25,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",1399,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Samantha Leigh",NA,NA,NA,NA,NA,49.827,-122.96
