"id","parentId","iNaturalistTaxonName","rank","iNaturalistTaxonImage","taxonName","Food Value","Medicinal Value","Spiritual Value","Material Value","Trade Value","Indicator Value","Hulquminum Name","Hulquminum Authority","Audio Link","commonName"
45933,43698,"Sciuridae","family","https://static.inaturalist.org/photos/57429066/medium.jpg","",,,,,,,,,,"Squirrels"
46257,45933,"Tamiasciurus","genus","https://static.inaturalist.org/photos/6023242/medium.jpg","",,,,,,,,,,"Pine Squirrels"
46260,46257,"Tamiasciurus hudsonicus","species","https://inaturalist-open-data.s3.amazonaws.com/photos/113299756/medium.jpg","Tamiasciurus hudsonicus",,,,,,,"","","","American Red Squirrel"
47111,47767,"Triopha","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/21276475/medium.jpg","",,,,,,,,,,""
47113,47114,"Nudibranchia","order","https://inaturalist-open-data.s3.amazonaws.com/photos/5149/medium.jpg","",,,,,,,,,,"Nudibranchs"
47114,47115,"Gastropoda","class","https://inaturalist-open-data.s3.amazonaws.com/photos/1166551/medium.jpg","",,,,,,,,,,"Gastropods"
47115,1,"Mollusca","phylum","https://static.inaturalist.org/photos/58051104/medium.jpg","",,,,,,,,,,"Molluscs"
47118,47119,"Araneae","order","https://static.inaturalist.org/photos/165905535/medium.jpg","",,,,,,,,,,"Spiders"
47119,245097,"Arachnida","class","https://inaturalist-open-data.s3.amazonaws.com/photos/160233243/medium.jpg","",,,,,,,,,,"Arachnids"
47120,1,"Arthropoda","phylum","https://inaturalist-open-data.s3.amazonaws.com/photos/92982075/medium.jpg","",,,,,,,,,,"Arthropods"
47122,47123,"Fabaceae","family","https://static.inaturalist.org/photos/73592940/medium.jpg","",,,,,,,,,,"legumes"
47123,47124,"Fabales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/73034071/medium.jpg","",,,,,,,,,,"legumes, milkworts, and allies"
47124,47125,"Magnoliopsida","class","https://static.inaturalist.org/photos/10307058/medium.jpg","",,,,,,,,,,"dicots"
47125,211194,"Angiospermae","subphylum","https://inaturalist-open-data.s3.amazonaws.com/photos/6943609/medium.jpg","",,,,,,,,,,"flowering plants"
47126,48460,"Plantae","kingdom","https://static.inaturalist.org/photos/221143410/medium.jpeg","",,,,,,,,,,"plants"
47130,47131,"Ribes","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/117502191/medium.jpeg","",,,,,,,,,,"currants and gooseberries"
47131,71289,"Grossulariaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/50463241/medium.jpg","",,,,,,,,,,"Gooseberry Family"
47132,47124,"Rosales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/11763754/medium.jpg","",,,,,,,,,,"roses, elms, figs, and allies"
47148,47132,"Rosaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/2066379/medium.JPG","",,,,,,,,,,"rose family"
47155,47157,"Tortricidae","family","https://static.inaturalist.org/photos/46496208/medium.jpg","",,,,,,,,,,"Tortricid Leafroller Moths"
47157,47158,"Lepidoptera","order","https://inaturalist-open-data.s3.amazonaws.com/photos/36127/medium.jpg","",,,,,,,,,,"Butterflies and Moths"
47158,372739,"Insecta","class","https://inaturalist-open-data.s3.amazonaws.com/photos/45827902/medium.jpg","",,,,,,,,,,"Insects"
47161,47162,"Cyperaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/24990/medium.jpg","",,,,,,,,,,"sedges"
47162,47163,"Poales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/54589881/medium.jpg","",,,,,,,,,,"grasses, sedges, cattails, and allies"
47163,47125,"Liliopsida","class","https://inaturalist-open-data.s3.amazonaws.com/photos/274224/medium.jpg","",,,,,,,,,,"monocots"
47165,47166,"Entoloma","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/12719625/medium.jpg","",,,,,,,,,,"Pinkgills"
47166,47167,"Entolomataceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/4134001/medium.jpeg","",,,,,,,,,,""
47167,50814,"Agaricales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/7259109/medium.jpg","",,,,,,,,,,"Common Gilled Mushrooms and Allies"
47169,47170,"Basidiomycota","phylum","https://inaturalist-open-data.s3.amazonaws.com/photos/160331738/medium.jpg","",,,,,,,,,,"Basidiomycete Fungi"
47170,48460,"Fungi","kingdom","https://inaturalist-open-data.s3.amazonaws.com/photos/260296784/medium.jpg","",,,,,,,,,,"Fungi Including Lichens"
47178,355675,"Actinopterygii","class","https://inaturalist-open-data.s3.amazonaws.com/photos/252526503/medium.jpg","",,,,,,,,,,"Ray-finned Fishes"
47179,133387,"Arctostaphylos","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/22868101/medium.jpeg","",,,,,,,,,,"bearberries and manzanitas"
47181,47124,"Ericales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/121441132/medium.jpeg","",,,,,,,,,,"heathers, balsams, primroses, and allies"
47186,47187,"Decapoda","order","https://static.inaturalist.org/photos/28953476/medium.jpeg","",,,,,,,,,,"Decapods"
47187,85493,"Malacostraca","class","https://static.inaturalist.org/photos/31164035/medium.png","",,,,,,,,,,"Malacostracans"
47193,47194,"Cornus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/37787988/medium.jpeg","",,,,,,,,,,"dogwoods"
47194,47195,"Cornaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/79182213/medium.jpg","",,,,,,,,,,"Dogwood family"
47195,47124,"Cornales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/79182087/medium.jpg","",,,,,,,,,,"dogwoods, hydrangeas, and allies"
47201,47158,"Hymenoptera","order","https://inaturalist-open-data.s3.amazonaws.com/photos/301992102/medium.jpeg","",,,,,,,,,,"Ants, Bees, Wasps, and Sawflies"
47204,71275,"Brassicaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/17880512/medium.jpg","",,,,,,,,,,"mustard family"
47208,47158,"Coleoptera","order","https://inaturalist-open-data.s3.amazonaws.com/photos/192668334/medium.jpg","",,,,,,,,,,"Beetles"
47210,870988,"Hermissenda","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/8292618/medium.jpg","",,,,,,,,,,""
47213,47157,"Sphingidae","family","https://static.inaturalist.org/photos/4510421/medium.jpg","",,,,,,,,,,"Sphinx Moths"
47216,47217,"Calypso","genus","https://static.inaturalist.org/photos/358/medium.jpg","",,,,,,,,,,"fairy-slippers"
47217,47218,"Orchidaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/108347006/medium.jpeg","",,,,,,,,,,"orchids"
47218,47163,"Asparagales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/102229489/medium.jpg","",,,,,,,,,,"agaves, orchids, irises, and allies"
47221,630955,"Apidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/45462820/medium.jpg","",,,,,,,,,,"Honey Bees, Bumble Bees, and Allies"
47223,47157,"Papilionidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/22771032/medium.jpg","",,,,,,,,,,"Swallowtails and Parnassians"
47225,47223,"Papilio","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/75995610/medium.jpg","",,,,,,,,,,"Common Swallowtails"
47226,47225,"Papilio rutulus","species","https://inaturalist-open-data.s3.amazonaws.com/photos/18957208/medium.jpg","Papilio rutulus",,,,,,,"","","","Western Tiger Swallowtail"
47233,47178,"Perciformes","order","https://static.inaturalist.org/photos/29368079/medium.jpg","",,,,,,,,,,"Perch-like Fishes"
47245,47178,"Syngnathiformes","order","https://inaturalist-open-data.s3.amazonaws.com/photos/7679314/medium.jpeg","",,,,,,,,,,"Pipefishes and Allies"
47285,47233,"Scorpaenidae","family","https://static.inaturalist.org/photos/29368079/medium.jpg","",,,,,,,,,,"Scorpionfishes"
47290,47186,"Crangonidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/70752437/medium.jpg","",,,,,,,,,,""
47308,1303725,"Gobiidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/236253107/medium.jpg","",,,,,,,,,,"Gobies"
47322,48151,"Orobanchaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/218490138/medium.jpeg","",,,,,,,,,,"broomrape family"
47324,50638,"Collinsia","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/3543523/medium.JPG","",,,,,,,,,,"Blue-eyed Marys"
47328,47329,"Liliaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/4233595/medium.jpg","",,,,,,,,,,"lilies"
47329,47163,"Liliales","order","https://static.inaturalist.org/photos/33994968/medium.jpeg","",,,,,,,,,,"lilies, supplejacks, and allies"
47336,47201,"Formicidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/28024766/medium.jpg","",,,,,,,,,,"Ants"
47339,47336,"Formica","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/183765574/medium.jpg","",,,,,,,"","","","Wood, Mound, and Field Ants"
47351,47148,"Prunus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/93584919/medium.jpg","",,,,,,,,,,"plums, cherries, and allies"
47357,55849,"Allium","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/13632/medium.jpg","",,,,,,,,,,"onions"
47362,47363,"Apocynaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/138510430/medium.jpeg","",,,,,,,,,,"dogbane family"
47363,47124,"Gentianales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/6232/medium.jpg","",,,,,,,,,,"gentians, dogbanes, madders, and allies"
47366,47124,"Caryophyllales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/74999656/medium.jpg","",,,,,,,,,,"pinks, cactuses, and allies"
47370,47371,"Latrodectus","genus","https://static.inaturalist.org/photos/247484255/medium.jpg","",,,,,,,,,,"Widow Spiders"
47371,47118,"Theridiidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/162502778/medium.jpg","",,,,,,,,,,"Cobweb Spiders"
47374,47375,"Cupressaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/164349061/medium.jpg","",,,,,,,,,,"cypress family"
47375,136329,"Pinales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/170033792/medium.jpg","",,,,,,,,,,"conifers"
47378,47379,"Trametes","genus","https://static.inaturalist.org/photos/14943045/medium.jpg","",,,,,,,,,,""
47379,47380,"Polyporaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/40146747/medium.jpeg","",,,,,,,,,,"bracket fungi"
47380,50814,"Polyporales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/20896227/medium.jpg","",,,,,,,,,,"shelf fungi"
47382,47370,"Latrodectus hesperus","species","https://inaturalist-open-data.s3.amazonaws.com/photos/10922611/medium.jpg","Latrodectus hesperus",,,,,,,"","","","Western Black Widow"
47395,47396,"Cryptolithodes sitchensis","species","https://static.inaturalist.org/photos/1387915/medium.jpg","Cryptolithodes sitchensis",,,,,,,"","","","umbrella crab"
47396,47397,"Cryptolithodes","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/144/medium.jpg","",,,,,,,,,,""
47397,47186,"Lithodidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/6245963/medium.jpg","",,,,,,,,,,"King Crabs"
47400,47401,"Cadlina modesta","species","https://inaturalist-open-data.s3.amazonaws.com/photos/21276351/medium.jpg","Cadlina modesta",,,,,,,"","","","Modest Cadlina"
47401,349077,"Cadlina","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/2194/medium.jpg","",,,,,,,,,,""
47425,47426,"Tonicella lineata","species","https://static.inaturalist.org/photos/8111619/medium.jpg","Tonicella lineata",,,,,,,"","","","lined chiton"
47426,533539,"Tonicella","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/1565/medium.jpg","",,,,,,,,,,""
47427,533431,"Ischnochitonidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/98176813/medium.jpg","",,,,,,,,,,""
47429,47115,"Polyplacophora","class","https://static.inaturalist.org/photos/86929035/medium.jpg","",,,,,,,,,,"Chitons"
47434,47162,"Poaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/76692662/medium.jpg","",,,,,,,,,,"grasses"
47458,47459,"Octopoda","order","https://inaturalist-open-data.s3.amazonaws.com/photos/2175157/medium.JPG","",,,,,,,,,,"Octopuses"
47459,47115,"Cephalopoda","class","https://inaturalist-open-data.s3.amazonaws.com/photos/32158737/medium.jpg","",,,,,,,,,,"Cephalopods"
47464,47465,"Aeolidia","genus","https://static.inaturalist.org/photos/39415184/medium.jpg","",,,,,,,,,,""
47465,47113,"Aeolidiidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/11374/medium.jpg","",,,,,,,,,,""
47467,47468,"Acanthodoris","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/167877873/medium.jpg","",,,,,,,,,,""
47468,47113,"Onchidorididae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/1466/medium.jpg","",,,,,,,,,,""
47469,50134,"Doris montereyensis","species","https://static.inaturalist.org/photos/1069325/medium.jpg","Doris montereyensis",,,,,,,"","","","Monterey sea lemon"
47473,47474,"Rostanga pulchra","species","https://static.inaturalist.org/photos/1071611/medium.JPG","Rostanga pulchra",,,,,,,"","","","red sponge nudibranch"
47474,47507,"Rostanga","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/1219/medium.jpg","",,,,,,,,,,""
47476,47467,"Acanthodoris nanaimoensis","species","https://inaturalist-open-data.s3.amazonaws.com/photos/964/medium.jpg","Acanthodoris nanaimoensis",,,,,,,"","","","Nanaimo nudibranch"
47477,47478,"Dirona albolineata","species","https://static.inaturalist.org/photos/2733198/medium.JPG","Dirona albolineata",,,,,,,"","","","frosted nudibranch"
47478,47479,"Dirona","genus","https://static.inaturalist.org/photos/22870644/medium.jpg","",,,,,,,,,,""
47479,47113,"Dironidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/21502373/medium.jpg","",,,,,,,,,,""
47480,47481,"Onchidoris bilamellata","species","https://inaturalist-open-data.s3.amazonaws.com/photos/284766294/medium.jpg","Onchidoris bilamellata",,,,,,,"","","","barnacle-eating dorid"
47481,47468,"Onchidoris","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/283/medium.jpg","",,,,,,,,,,""
47485,47114,"Stylommatophora","order","https://inaturalist-open-data.s3.amazonaws.com/photos/15443371/medium.jpg","",,,,,,,,,,"Common Land Snails and Slugs"
47488,152939,"Cirratulidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/177284298/medium.jpeg","",,,,,,,,,,""
47490,47491,"Polychaeta","class","https://static.inaturalist.org/photos/12387857/medium.jpg","",,,,,,,"","","","Polychaete Worms"
47491,1,"Annelida","phylum","https://static.inaturalist.org/photos/45924362/medium.jpg","",,,,,,,,,,"Segmented Worms"
47492,152939,"Terebellidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/345855213/medium.jpg","",,,,,,,,,,"Spaghetti Worms"
47498,47167,"Tricholomataceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/189756263/medium.jpeg","",,,,,,,,,,""
47499,47500,"Armina californica","species","https://inaturalist-open-data.s3.amazonaws.com/photos/118377006/medium.jpg","Armina californica",,,,,,,"","","","striped nudibranch"
47500,47501,"Armina","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/172664194/medium.jpg","",,,,,,,,,,""
47501,47113,"Arminidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/7000/medium.jpg","",,,,,,,,,,""
47505,47506,"Geitodoris heathi","species","https://inaturalist-open-data.s3.amazonaws.com/photos/70171/medium.jpg","Geitodoris heathi",,,,,,,"","","","Heath's dorid"
47506,47507,"Geitodoris","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/987/medium.jpg","",,,,,,,,,,""
47507,47113,"Discodorididae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/2370/medium.jpg","",,,,,,,,,,""
47510,47507,"Diaulula","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/2093457/medium.jpg","",,,,,,,,,,""
47520,47521,"Salmonidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/84691334/medium.jpg","",,,,,,,,,,"Salmons, Trouts, and Whitefishes"
47521,47178,"Salmoniformes","order","https://inaturalist-open-data.s3.amazonaws.com/photos/3585/medium.jpg","",,,,,,,,,,"Salmons, Trouts, and Whitefishes"
47522,47520,"Oncorhynchus","genus","https://static.inaturalist.org/photos/63131203/medium.jpg","",,,,,,,,,,"Pacific Salmons and Trouts"
47525,1303727,"Pleuronectidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/3911410/medium.jpg","",,,,,,,,,,"Righteye Flounders"
47532,47533,"Scleractinia","order","https://inaturalist-open-data.s3.amazonaws.com/photos/80425547/medium.jpg","",,,,,,,,,,"Stony Corals"
47533,47534,"Anthozoa","class","https://inaturalist-open-data.s3.amazonaws.com/photos/4440362/medium.jpg","",,,,,,,,,,"Sea Anemones and Corals"
47534,1,"Cnidaria","phylum","https://inaturalist-open-data.s3.amazonaws.com/photos/4118/medium.jpg","",,,,,,,,,,"Cnidarians"
47539,47540,"Celastraceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/244246545/medium.jpg","",,,,,,,,,,"staff-vine family"
47540,47124,"Celastrales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/31231998/medium.jpg","",,,,,,,,,,"staff-vines and allies"
47543,47544,"Rubus spectabilis","species","https://inaturalist-open-data.s3.amazonaws.com/photos/313742389/medium.jpg","Rubus spectabilis",1,0,0,0,0,0,"lila'","(Thom, 2011)","https://drive.google.com/file/d/1cwRSKNpnsTuojKoDEi1whMECT1_s1jFc/view?usp=sharing","Salmonberry"
47544,47148,"Rubus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/1148035/medium.JPG","",,,,,,,,,,"brambles"
47548,774753,"Echinoidea","class","https://inaturalist-open-data.s3.amazonaws.com/photos/4108/medium.jpg","",,,,,,,,,,"Sea Urchins, Sand Dollars, and Heart Urchins"
47549,1,"Echinodermata","phylum","https://static.inaturalist.org/photos/22930217/medium.jpg","",,,,,,,,,,"Echinoderms"
47555,47556,"Taxus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/8502/medium.jpg","",,,,,,,,,,"yews"
47556,47375,"Taxaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/12117252/medium.jpeg","",,,,,,,,,,"yew family"
47562,47375,"Pinaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/275129245/medium.jpg","",,,,,,,,,,"pine family"
47567,51820,"Salicaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/79452056/medium.jpeg","",,,,,,,,,,"willow family"
47582,47583,"Ostreidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/173108997/medium.jpeg","",,,,,,,,,,"True Oysters"
47583,47584,"Ostreida","order","https://inaturalist-open-data.s3.amazonaws.com/photos/5422/medium.jpg","",,,,,,,,,,"Oysters and Allies"
47584,47115,"Bivalvia","class","https://inaturalist-open-data.s3.amazonaws.com/photos/43139115/medium.jpeg","",,,,,,,,,,"Bivalves"
47599,47218,"Asparagaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/3721262/medium.JPG","",,,,,,,,,,"agave and allies"
